actorID,actorName,birthYear,nationality
988761,Julia Larson,1952,Norway
979159,William Bradley,1933,Denmark
813882,Carmen Keller,2005,Mexico
979761,Kristina Duncan,1952,Belgium
481459,Laura Atkins,1991,Ireland
874303,Kaitlyn Crawford,1937,Portugal
795577,John Gonzalez PhD,1979,Portugal
338346,Cheryl Gordon,1918,Cuba
503253,Jose Smith,1949,Ireland
821972,Aaron Spears,2008,Mexico
329174,Jennifer Sullivan,1966,Italy
131896,Jerry Parrish,2013,United Kingdom
705878,Julie Cruz DDS,2000,Portugal
393905,Adam Duncan,1940,Spain
421356,Michael Mason,1988,United States
748402,Kelly Garner,1976,Netherlands
434052,Anna Jones,1954,Ecuador
126684,Steven Olson,1903,France
112008,Shannon Carr,1976,United Kingdom
794509,Angela Mcdonald,1985,France
442597,Tiffany King,1901,Sweden
438999,Laura Evans,2006,Netherlands
192136,Sara Herrera,1973,Portugal
653645,Michelle Johnson,1936,Portugal
982866,Shelly Williams,1987,Spain
403856,Jill Hamilton,1912,United Kingdom
116419,Joseph Glass,1919,Ecuador
299246,Jon Vaughn,1910,Iceland
168220,Christopher Figueroa,2006,Denmark
894393,Victor Nelson,1940,Norway
167167,Jason Rodgers,1905,Ecuador
956067,Diana Goodman,2008,Italy
775661,Arthur Moreno,1928,Mexico
229411,Jennifer Wilson,1901,Colombia
684245,Laura Davis,1978,France
920927,Tiffany Rodriguez,2009,Switzerland
101028,Sheila Fleming,1976,Iceland
792731,Claudia Baker,1966,Ireland
392575,Pamela Ramirez,1989,Venezuela
184186,Matthew Byrd,1967,Italy
599688,Jonathan Robinson,1933,United States
847439,Amanda Miller,1955,Netherlands
446879,Tracey Dennis,1947,Colombia
899919,Carolyn Wheeler,1988,France
907209,Amber Clarke,1909,Venezuela
967960,Maria Thompson,1966,Netherlands
290519,Stephanie Hunt,1988,Belgium
552996,George Oliver,1958,Ireland
321730,Shannon Garrett,1929,Austria
500828,Lisa Guzman,1946,Colombia
212467,Cameron Davis,1969,Mexico
242114,Ronald Gibbs,2002,Netherlands
663050,David Cox,1935,Spain
298203,Julian Mills,1923,France
907443,Ashley Erickson,2013,Ireland
589827,Erin Ford,1982,Netherlands
120579,Maria Carpenter,1994,Belgium
106101,Dennis Ward,1983,United Kingdom
931268,Timothy Hayes,1941,Norway
320809,Christina Reed,1961,Ireland
238075,Robert Taylor,1952,Belgium
278673,Raymond Dunlap,2010,Italy
436764,David Good,1989,Venezuela
882735,Ricky Lewis,2008,Spain
495827,Larry Martinez,1980,Portugal
622277,Dennis Nelson,1920,Sweden
824293,Dr. William Lucas,1976,Switzerland
535325,Lindsey Gonzales,1987,Austria
675789,Evan Lamb,1971,Norway
176018,Mr. Timothy Wilson,1910,Netherlands
243635,Lisa Hicks,1952,Denmark
702964,Jake Woods,1948,United States
778818,Matthew Sharp,2008,Netherlands
691736,Alicia Neal,2006,Germany
392010,Ronald Flores,1986,United Kingdom
297577,Jimmy Berry,1945,United Kingdom
206327,Jessica Hood,1914,United States
105815,Ryan Soto,1928,Cuba
200892,William Cook,1935,Cuba
429462,Jeffrey Sherman,1907,Colombia
319450,Heather Rodgers,2002,Canada
126271,Kimberly Rogers DVM,1953,Colombia
899389,Brandon Gordon,1959,Cuba
406723,Stephen Stevens,1978,Austria
360420,Thomas Wilson,1968,Portugal
505203,Christopher Smith,1966,France
138310,Lauren Davis,1996,Cuba
534232,Brandi Wilson,1958,Netherlands
962034,Eric Kerr,2010,Germany
732962,Lee Ferrell,1983,Mexico
356439,Jesse Potter,1905,Netherlands
528413,Craig Adkins,2013,United States
785323,Sheri Moss,1935,Spain
371828,Trevor Kelly,1901,Colombia
100938,Joshua Kennedy,1965,Austria
953685,Stephanie Dixon,1965,Sweden
562474,Joseph Reese,2012,Italy
852867,Nicole Choi,1996,Portugal
711080,Rachel Bradford,1971,Sweden
688865,Toni Mitchell,1916,Austria
811980,Eric Murray,1915,United Kingdom
953406,Cassandra Hunt,1957,Finland
406895,James Moyer,1902,Denmark
251382,Cynthia Martinez,1977,Spain
249188,Gail Baker DDS,1957,Norway
688014,Marcus Cabrera,2004,Germany
278397,Jessica Doyle,1952,Germany
548469,David Simpson,1988,Sweden
836085,Allison Mccullough,1967,Austria
935049,Jeffery Thomas,1992,Cuba
169618,Cindy Gentry,1916,Canada
256709,Amy Leblanc,1935,Ecuador
608588,Derrick Walsh,1946,Cuba
877423,Stephen Mitchell,1904,Colombia
210085,Anthony Potts,1968,United States
199758,Yvonne Holmes,1983,Canada
963603,John Hamilton,1962,Sweden
714632,Erin Holt PhD,1914,Mexico
843651,Mary Adams,2016,Venezuela
899328,Sarah Carter,1987,Mexico
790963,Eduardo Huynh,1941,Norway
505457,Kristine Miller,1973,Portugal
357560,Erin Brown,1900,Cuba
424137,Samantha Robinson,1931,Netherlands
163351,Norman Nunez,1980,Switzerland
222895,Jeffrey Nelson,1998,France
752992,William Walker,2014,Colombia
244603,Julie Bauer,1967,United Kingdom
120797,Kathryn Melton,1937,Denmark
969059,Karina Osborne,2011,Venezuela
940395,Tim Thompson,1915,Finland
985876,Jeff Phillips,1907,Belgium
235794,Alexandra Johnson,2007,United Kingdom
593706,Bobby Morales,1968,Venezuela
534041,Matthew Herrera,1930,Ecuador
238952,Joel Johnson,1933,Germany
109575,Michael Oliver,1914,Venezuela
519785,Adam Morris,1964,Belgium
816282,Susan Anderson,2000,Sweden
432639,Nicholas Ortiz,2007,Venezuela
823063,Christopher Allison,1989,Venezuela
232383,Kristin Hawkins,1989,Cuba
674603,Jonathan Sanford,1970,Austria
974897,Jamie Thompson,2013,Norway
517372,Lorraine Franklin,1992,Denmark
595197,David Richards,1926,Spain
220029,Tony Brown,2002,United Kingdom
296683,Dana Smith,1990,United Kingdom
346044,Richard Nunez,1905,Finland
549694,Jordan Stevens,1954,United Kingdom
793314,Benjamin Harris,1974,Italy
842063,Briana Allen,2003,Iceland
963600,Isabel Valencia,1911,Germany
886793,Kimberly Thompson,1974,Belgium
762646,Kevin Bowers,1974,Colombia
397171,Francisco Cook,1921,Mexico
676815,Kevin Hatfield,1988,Venezuela
454299,Katrina Sanchez,1988,Mexico
385511,Jesse Clark,1929,France
298607,Christopher Rivera Jr.,1996,Italy
510401,Marc Miller,2004,United States
371824,Karen Richardson,1953,Italy
254805,Robert Lewis,2010,Germany
813851,Deborah Hernandez,2013,United States
649351,Brandon Fuentes,2009,Belgium
315089,Brad Smith,1953,Denmark
746547,Michael Powers,1910,United States
111737,James Moore,1973,Netherlands
923256,Jose Calderon,1924,Iceland
253690,Justin Morales,1925,Spain
217261,Angela Thompson DVM,1998,Sweden
378657,Danielle Hester,1906,Colombia
421022,Shari Herman,1937,Ecuador
220996,Amanda Hinton,1955,Ecuador
379677,Kathy Goodwin,1986,Ireland
844228,Danielle Thompson,1902,Netherlands
712652,Stephanie Mccarthy,1948,Cuba
867061,Crystal Anderson,1970,Cuba
397505,Amanda Turner,1978,Belgium
668128,Douglas Fuller,1960,Austria
719320,Sandra Riddle,1932,United Kingdom
766446,George Young,1900,Spain
152596,Cassandra Mcconnell,1994,Italy
736699,Heather Potter,1974,Italy
721303,John Reynolds,1920,France
662302,Michael Nunez,1966,Ecuador
142905,Jill Davis,1965,Mexico
229908,Melissa Mays,1907,Germany
879035,Carolyn Mills,1925,France
405891,Carlos Barber,1955,Austria
301036,Joseph Crawford,1998,Austria
977951,Jordan Brown,1935,United Kingdom
112640,Jeremiah Jones,1985,Switzerland
571382,Debra Nelson,1901,Norway
692513,Thomas Welch,1914,Belgium
657137,Heather Krueger,2007,Norway
295520,Mallory Williams,1912,United Kingdom
780112,Shirley Davis,1966,Iceland
334331,Kelsey Vasquez,2006,Mexico
831396,Jason Jenkins,1971,Italy
265110,Lisa Ramirez,1957,Portugal
289456,John Moore,1977,Iceland
781927,Sophia Reid,1928,Denmark
231788,Jessica Barrett,1929,Cuba
925483,Natasha Harvey,1948,Spain
395384,Roberto Smith,2013,Sweden
360900,Erin Miller,1954,Finland
470853,Alison Thompson,1902,United Kingdom
280976,Corey Hale,1984,Spain
285249,Victor Cooper,1926,Spain
162227,Richard Ashley,2008,Ecuador
257410,Jeffrey Crawford,1969,Sweden
509345,Robert Baldwin,1988,United States
487326,Laurie Hampton,1902,France
986963,Ashley Russell,1946,Spain
298976,Elizabeth Haley,1990,Cuba
562232,Shelly Johnson,1903,Finland
967352,Karen Evans,1944,Mexico
323634,Melissa Goodwin,1917,Sweden
934706,Christopher Davis,1904,United Kingdom
976700,Christopher Haley,1943,Switzerland
670442,Pamela Ramos,1927,Mexico
745179,Justin White,1979,Germany
182066,Christopher Dunn,1931,Switzerland
788942,Ryan Patel,1939,Belgium
611132,Kelli Williams,1923,Ecuador
347535,Justin Jennings,1978,Portugal
120011,Mark Erickson,1952,United Kingdom
419739,Ryan Morales,1955,Italy
593526,Patricia Smith,2004,Sweden
401848,Loretta Price,1992,Belgium
418154,Angela Sanford,1986,Norway
993564,Mr. Sean Warren,1998,United States
242529,Penny Chavez,1984,Colombia
292898,Kenneth Hernandez,1953,Belgium
254731,Annette Morrison,1919,Austria
536080,Lori Ingram,1907,Portugal
877874,Brent Luna,1926,United States
910769,Maureen Myers,2006,Ireland
159657,David Khan,1964,Finland
494169,Terry Davis,1943,Venezuela
174422,Christina Schwartz,1955,Venezuela
541623,Brenda Reid,1963,Sweden
966793,Scott Bradley,1915,Canada
706788,Nancy Elliott,1935,Canada
936130,Tiffany Terry,1958,United Kingdom
671698,Jessica Byrd,1904,Belgium
887651,Bailey Bennett,1950,Mexico
471373,Juan Lee,1911,Italy
549058,Danny Collins,1907,Ireland
241489,Julia Palmer,1984,Belgium
788204,Nancy Wells,1923,Belgium
502546,Michael Wells,1934,Austria
686976,William Taylor,2008,Colombia
270204,Amy Williams,1952,Portugal
426022,Douglas Walker,2007,United States
129557,Faith Adams,1945,Spain
780369,James Knapp,1937,Canada
601666,Courtney Bowman,1913,Sweden
653029,Tanner Nolan,1975,United States
846793,Charlene Russell,1900,Switzerland
604340,Bryan Garrison,1922,Germany
863842,Ronald Robinson,1915,Iceland
899559,Brian Long,1977,Germany
510160,Michael Gomez,1930,France
512965,Elizabeth Byrd,1905,Canada
529239,Kenneth Barber,1985,Cuba
985072,Cheryl Arias,1902,Netherlands
110267,Brian Stone,1993,Cuba
487804,Valerie Bailey,2012,Cuba
750747,Diana Vance,1989,Norway
227675,James Gonzalez,1905,Norway
321267,Ashlee Brown,1952,Venezuela
555513,John Morgan,2002,Portugal
148898,Jeff Morris,1999,Finland
825580,Kyle Lewis,2014,United States
760858,Jessica Watson,1937,Ireland
544652,Robert Hogan,1922,Germany
959732,Lori Buchanan,1933,Ireland
329865,Shawn Taylor,1988,Germany
272547,Cynthia Morrison PhD,1904,United States
571394,Patricia Morrison,2012,Austria
228459,Douglas Hughes,1922,Belgium
921236,Matthew Soto,1963,Cuba
769221,Bryan Burns,1905,Italy
934616,Olivia Carson,1979,Sweden
466924,Mallory Clark,1954,Germany
120163,Stephanie Liu,2008,Venezuela
685740,Robert Kramer,2014,Sweden
245430,Justin Davis,1946,Mexico
331379,Christopher Sparks,1924,Portugal
287796,Jason Bates,2012,Sweden
321505,Leah King,1903,Ecuador
965154,Vanessa Taylor,1961,Finland
221260,Angela Walker,1976,Sweden
960774,Carly Hickman,1998,Ecuador
320058,Samuel Kelly,2010,Sweden
781003,Michael Smith,1913,Germany
380694,Aaron Hess,1953,Ecuador
276862,Edward Johnson,1975,United Kingdom
754523,Charles Clark,1980,Denmark
418651,Kaitlin Lewis,1997,Ecuador
927732,Taylor Sparks,1973,Germany
279414,Jacob Waters,1967,Netherlands
832484,Jordan Brooks,1942,Ecuador
174511,Jill Contreras,1912,Spain
532985,Nancy Lee,2004,United Kingdom
484261,Ronnie Martinez,1916,Netherlands
445822,Joseph Brown II,1984,Germany
951650,Susan Rivera,1973,Netherlands
327591,Brian Krueger,1905,Canada
257178,Rebekah Haley,1961,Netherlands
320661,Anthony Haley,1943,Finland
259447,David Murphy,1949,Mexico
376250,Katherine Smith,1969,France
748377,Matthew Gonzalez,1944,Finland
573174,Albert Berg,1926,United States
388959,Jennifer Robertson,1936,Ecuador
883356,Amy Clark DDS,1911,France
277382,Patricia Hart,1920,Austria
919691,Christopher Anderson MD,1977,Portugal
165013,Douglas Smith,2008,United Kingdom
561825,Paula Horton,1959,Cuba
373145,Julia Young,1956,Switzerland
948244,Chad Maldonado,1956,Austria
416302,Pamela Smith,1967,United States
442319,Megan Schultz,1992,Belgium
789902,Denise Robinson,1964,Belgium
633785,Sarah Haynes,1960,Cuba
175158,Dustin Pittman,1997,France
653352,Mr. Michael Nelson,1903,Italy
972412,William Gonzalez,2013,Mexico
416803,Jane Flores,1965,United States
233106,Michelle Diaz,2004,France
508150,Allen Parker,1986,Norway
596315,Morgan Donaldson,1985,Italy
192403,Holly Brown,1950,Spain
430162,Joseph Downs,1989,Ireland
909382,Eric Roberts,2001,Norway
487009,Frances Palmer,1986,Switzerland
614939,Susan Ross,2015,Belgium
626277,Miranda George,2006,United Kingdom
250579,Christopher Martinez,1989,Colombia
351763,Chase Smith,1915,Finland
139325,Lisa Sanchez,1991,Portugal
106781,Shelly Jennings,1941,Italy
196600,Alexis Frost,1929,Canada
768920,Christopher Rich,2015,Italy
461156,Heidi Williams,1986,Finland
432487,Janet Smith,1932,Finland
645938,Jeffery Diaz,2002,Portugal
253711,Roy Bauer,1969,United Kingdom
252765,Joanna Allen MD,1967,Mexico
140633,Raymond Alexander,1906,Ecuador
234136,Tara Huffman,1926,United States
645568,Heather Holt,1924,Austria
534410,Joe Bell,1965,Denmark
884102,Amy Hawkins,1922,Finland
147559,Matthew Barrett,1960,Portugal
817091,Justin Cannon,1920,France
586949,Mark Winters,1965,Mexico
573136,Seth Hayes,1990,France
245493,Sarah Garcia,2007,Germany
717973,Kristen Wilson,1904,Switzerland
579012,Karen Rodriguez,1910,Switzerland
620216,Katie Bell,2015,Belgium
530127,Pamela Chan,1960,Netherlands
333878,Lee Herrera,1946,Denmark
328604,Brian Pierce,2006,Norway
122781,Katherine Chen,1972,Belgium
539372,Matthew Montes,1997,Denmark
104670,Sherry Shannon,1981,Canada
943785,Cody Burton,2015,United Kingdom
385138,Monica Avila,1971,Cuba
362608,Catherine Macdonald,1945,Austria
196296,Heather Cunningham,1940,Ireland
246360,Brandy Case,1922,Netherlands
995538,Sharon Thomas,2007,Spain
345314,Joe Smith,1905,Norway
601656,Erin Jones,1934,Canada
718150,Collin Taylor,1991,Spain
315288,Brenda King,1974,Cuba
200539,Taylor Hansen,1990,Germany
120226,Matthew Blackburn,1909,Iceland
800232,Mr. John Webb DVM,2004,United Kingdom
232229,Joshua Ramos,1956,Spain
490246,Lance Aguilar,1979,France
679810,Erika Fox,1926,United States
659987,Elizabeth Thomas,1972,Denmark
114721,Anita Kemp,1965,Belgium
250840,Dr. Paula Jackson,1957,Germany
978717,Thomas Garza,1999,Ireland
695010,Samantha Figueroa,1993,Switzerland
788797,Erin Wiley,1977,Finland
615022,Miguel Armstrong,1964,United Kingdom
971317,Kristen Roberts,1907,Portugal
167732,Zachary Johnson,1956,France
526901,Devin Davis,1967,Switzerland
247706,Cole Peterson,1952,Iceland
204823,Kevin Hart,1974,Belgium
116612,Mindy Munoz,1943,Venezuela
155674,Christopher Rivera,1924,Iceland
483585,Tammy Blair,1903,Iceland
183165,Ronnie Brown,1942,Cuba
848099,Dawn Tran,1901,Venezuela
844787,Kathleen Blevins,1946,Mexico
418251,Christina Martinez,2011,Canada
274413,Angela Robertson,1955,United States
376761,Marie Horton,1989,Venezuela
767048,Mrs. Amy Woodward,1939,Ireland
275369,April Miller PhD,1971,Germany
439645,Kevin Welch,1938,Finland
175766,James Nielsen,1930,Spain
946897,Grace Allen,2000,Denmark
125055,Robin Aguirre,2001,Canada
229470,David Martinez,1913,Ireland
124263,Michelle Harrington,1913,Ireland
492193,Jeff Thomas,1949,Switzerland
791351,William Walker,2016,Germany
291108,William Adams,1956,Netherlands
464577,Danielle Rodriguez,1945,Colombia
500633,Katie Smith,1913,Switzerland
544376,Sarah Marquez,1990,Canada
936930,Julie Thompson,1934,Sweden
459769,Mark Garcia,2015,Denmark
445739,Kristen Hall,2009,Iceland
548017,Michelle Brock,1993,United Kingdom
994619,Jeremy Haas,1999,Cuba
160589,Emily Carroll,1919,Norway
828435,Luis Greene,1922,Netherlands
538737,Melissa Holloway,1952,Ireland
910933,Amy Scott,1927,Belgium
889331,Brian Garcia,1973,Iceland
592168,Mr. Scott Martin,1983,Italy
587592,Brian Bass,1974,Iceland
697765,Catherine Douglas,1956,Netherlands
333666,Lauren Jarvis,1924,Netherlands
149958,Jennifer Lawson,1962,Colombia
788764,Kimberly Fuller,1995,Canada
508995,Joshua Martinez,1901,Belgium
780757,Kevin Mosley,1963,Spain
551050,Robert Wilson,2001,Denmark
523912,Steve Parker,1901,Italy
778438,Margaret Mitchell,1908,Belgium
595490,Mary Sims,1947,Finland
670466,Calvin Burns,1987,United States
305515,John Wilson,1954,Switzerland
298110,Sara Lara,2001,Mexico
675928,Veronica Hansen,1927,Venezuela
970463,Lauren Savage,1935,Colombia
636084,Adam Craig,1962,Denmark
371097,Robin Bowers,1997,Cuba
967523,Brooke Brown,1965,Mexico
500975,Rachel Evans,1966,Spain
903600,David Salas,1990,Venezuela
853688,Evan Arellano,1963,Spain
651863,Susan Meyer,1974,Spain
871871,Robert Haynes,1982,Austria
623146,Rachel Barnett DDS,1940,Finland
286536,Brandi Chambers,1993,United Kingdom
756360,Priscilla Miller,1935,Ireland
647778,Tyler Smith,1905,Cuba
302368,Brian Brady,1999,Iceland
112320,David Owens,1972,Iceland
622171,Glenda Olson,1928,Iceland
370822,Maria White,1946,Spain
136872,Douglas Jackson,1980,Finland
488869,Blake Wright,2007,Iceland
587094,Michael White,1920,Ecuador
758155,Austin Love,1928,Finland
683932,Nancy Davis,1923,Spain
991724,Leah Everett,1935,Canada
710578,Melissa Ward,1927,Canada
191860,Cory Riley,1999,Italy
422729,Adam Reyes,1999,Iceland
911998,Alexandra Brown,1964,Netherlands
517697,Amanda Carpenter,1982,Switzerland
858010,Gregg Scott,2003,Cuba
737574,Christian Lewis,1932,Sweden
962823,Donna Farmer,1947,Belgium
898132,Kelly Cook,1907,Ecuador
622419,Tina Hall,1985,Netherlands
907240,Michael Washington,1997,Portugal
869135,Patrick Pierce,1910,Spain
191369,Stephanie Sanchez,1990,Spain
517663,Michael Mccoy,1982,Norway
400803,Jane Fry,1980,Austria
768338,Andrea Myers,1976,Netherlands
930986,Robert Sanchez,1957,United States
784611,Deborah Griffin,1910,Spain
664993,Christine Brown,1913,Finland
114621,Lindsay Campbell,1932,Netherlands
829149,Mr. Timothy Olson,1994,Spain
171961,Christopher Pittman,1982,Spain
583210,Tina Daniel,1979,France
505480,Nicholas Gordon,1981,Iceland
243501,Ashley Anderson,1927,United States
483331,Debra Bowman,2000,Denmark
581599,Randall Johnson,1915,Spain
529712,Jennifer Williamson,1911,Norway
742177,Kelly Webster,1912,Venezuela
155335,Deanna Finley,1992,Mexico
787241,Michele Mckay,1992,Cuba
356192,Joan Parker,1968,Cuba
546406,Alexis Gonzalez,1974,Norway
167541,Bradley Burke,1967,Mexico
249185,Jimmy Young,1960,Denmark
135230,Stephen Lee,1978,Finland
221420,Brittney Reed,1985,United States
298077,John Long,1955,Ecuador
860238,Heather Davis,1935,United Kingdom
460174,Eric Williams,1987,Portugal
667201,Kimberly Warner,1966,Denmark
881374,Robert Soto,1948,United Kingdom
594052,Calvin Schroeder,1954,United States
320314,Lucas Murray,1956,Ireland
942989,Robert Evans,2008,Mexico
574146,Courtney Garcia,1963,Iceland
904700,Danielle Ruiz,1986,Germany
537736,Morgan Mcbride,1934,Germany
512442,Angela Gentry,1921,Netherlands
647222,Gina Wagner,1931,Venezuela
825668,Tamara Lopez,2008,Germany
447433,Clarence Campbell,1982,Germany
725619,Stacy Orr,2006,United States
228485,Denise Parker,1912,France
438501,Brian Lewis,2000,Canada
176873,Jay Thompson,1976,Cuba
527376,Mrs. Emily Rhodes,1923,Finland
328059,Martha Hayden,1923,Ecuador
629938,Michael Rios,1980,United Kingdom
625868,Jose Terrell,1910,Cuba
772686,Brandon Stevens,1927,Sweden
776510,Jonathan Foster,1913,Germany
580480,Christine Marshall,1934,Iceland
203400,Crystal Adams,2014,Switzerland
297797,Nathan Schmitt,1998,Venezuela
403592,Dennis Tran,1907,Austria
174113,Sonia Frazier,2008,Germany
390580,Lynn Lynch,1912,Italy
346862,Olivia Lin,1934,Spain
649548,Darren Myers,1946,Canada
307347,Jacqueline Smith,1914,Portugal
164752,Jason Potter,1988,Belgium
342245,Kevin Hunter,1950,Iceland
740286,Daniel Blake,1913,Austria
167845,Holly Vaughn,1939,Cuba
424166,Thomas Bell,1990,Colombia
233742,Ronald Reyes,1917,Ireland
747085,Sean Ryan,2014,Mexico
306318,Jesse Doyle,1974,Belgium
684065,Nancy Humphrey,1965,Colombia
649145,Beth Lane,1975,Colombia
468538,Stephanie Graham,1910,Netherlands
730751,Donna Long,2007,Spain
603318,Ellen Mack,1982,Ireland
477641,Ryan Howell,1900,Ecuador
960282,Jill Moore,1985,Switzerland
877550,Heather Elliott,1917,Austria
855893,Cassidy Miller,1978,Iceland
578665,Leslie Franco,1984,Ecuador
785523,Debbie Garcia,1910,Ecuador
820682,Colleen Wade,1909,Canada
933575,Kayla Woods,1942,United States
502401,Jesse Hawkins,1976,Spain
946120,Jeffrey Burns V,1989,United Kingdom
134513,Paul Johnson,1944,Norway
149276,James Bender,1941,France
128257,Joseph Williamson,1941,Denmark
685178,Chad Jones,1928,Cuba
591024,Vincent Lane,1935,Iceland
562826,Benjamin May,1937,Canada
445642,Crystal Grant,1946,Spain
527767,Jacqueline Miller,1977,United Kingdom
439122,Jordan Garza,1902,Italy
325714,Kristen Leonard,1944,Sweden
942732,Dr. Carrie Lee,1930,Canada
435735,James Rogers,2003,Italy
415916,Lisa Brown,1954,Cuba
989329,Rebecca Bartlett,1963,Finland
571302,Colleen Arias,1973,Ireland
915637,Jennifer Pierce DDS,1964,Denmark
473027,Andrea Heath,2010,Germany
302075,Teresa Kelley,1979,Ecuador
212569,Karen Huber,1966,Ecuador
738455,Tyler Mosley,2008,Ecuador
427507,Stephen Humphrey,1962,Ecuador
871388,Diana Thornton,1940,Colombia
612370,Stephanie Wright,1991,Switzerland
511681,Jesse Ingram,1933,Portugal
397747,Deborah Lloyd,1969,Belgium
581104,Stacy Patton,1976,Italy
811559,Joshua Gutierrez,2015,Mexico
406664,Kevin Allen,1976,United Kingdom
394297,Jason Harmon,1985,France
367897,Omar Black,1923,Switzerland
970412,Devin Parker,1993,Italy
522813,Mark Ward,1964,Ireland
207832,Jesse Nichols,1997,Belgium
136794,Elizabeth Lopez,1918,Spain
856479,Elizabeth Martinez,1988,Italy
693702,Lisa Stevens,1990,Mexico
709749,Audrey Brown,1994,Mexico
399368,Alexis Thompson,1925,Canada
694464,Natalie Villanueva,1974,Canada
818282,Audrey Singh,1964,Netherlands
478488,Tanner Bryan,1996,Spain
925672,Amy Gonzales,1915,Cuba
322895,William Glass,2016,Ireland
745239,Scott Johnson,1950,Sweden
760236,Philip Greene,1922,Colombia
710538,David Evans,1920,Canada
673159,Eileen Ho,1986,Switzerland
994293,Lisa Hoffman,1950,United States
831960,John Robinson,1949,Denmark
967538,Jamie Thompson,1941,Switzerland
573091,Jennifer Taylor,1900,Ireland
